yyyymmdd,CS,TY,FT,HR,HER,yyyy,mm,dd
20060619,0,0,0,1,0,2006,6,19
20060620,0,0,0,1,0,2006,6,20
20060621,0,0,0,1,0,2006,6,21
20060622,0,0,0,1,0,2006,6,22
20060623,0,0,0,1,0,2006,6,23
20060624,0,0,0,0,0,2006,6,24
20060625,0,0,0,1,0,2006,6,25
20060626,0,0,0,1,0,2006,6,26
20060627,0,0,0,1,1,2006,6,27
20060628,0,0,0,1,0,2006,6,28
20060629,0,0,0,1,0,2006,6,29
20060630,0,0,0,0,0,2006,6,30
20060701,0,0,0,1,0,2006,7,1
20060702,0,0,0,1,0,2006,7,2
20060703,0,0,0,1,0,2006,7,3
20060704,0,0,0,1,0,2006,7,4
20060705,0,0,0,1,0,2006,7,5
20060706,0,0,0,0,0,2006,7,6
20060707,0,1,0,1,0,2006,7,7
20060708,0,1,0,1,1,2006,7,8
20060709,0,0,0,1,1,2006,7,9
20060710,0,0,0,1,1,2006,7,10
20060711,0,1,0,1,0,2006,7,11
20060712,0,1,0,1,1,2006,7,12
20060713,0,1,0,1,1,2006,7,13
20060714,0,1,0,1,1,2006,7,14
20060715,0,0,0,1,1,2006,7,15
20060716,0,0,0,1,0,2006,7,16
20060717,0,0,0,1,0,2006,7,17
20060718,0,0,0,1,1,2006,7,18
20060719,0,0,0,1,0,2006,7,19
20060720,0,0,0,0,0,2006,7,20
20060721,0,0,0,0,0,2006,7,21
20060722,0,0,0,0,0,2006,7,22
20060723,0,1,0,1,0,2006,7,23
20060724,0,1,0,1,1,2006,7,24
20060725,0,1,0,1,1,2006,7,25
20060726,0,0,0,1,1,2006,7,26
20060727,0,0,0,1,1,2006,7,27
20060728,0,0,0,1,0,2006,7,28
20060729,0,0,0,0,0,2006,7,29
20060730,0,0,0,0,0,2006,7,30
20060731,0,0,0,0,0,2006,7,31
20060801,0,0,0,1,0,2006,8,1
20060802,0,0,0,1,0,2006,8,2
20060803,0,0,0,1,0,2006,8,3
20060804,0,0,0,1,0,2006,8,4
20060805,0,0,0,1,0,2006,8,5
20060806,0,0,0,1,0,2006,8,6
20060807,0,1,0,1,1,2006,8,7
20060808,0,1,0,1,1,2006,8,8
20060809,0,1,0,1,1,2006,8,9
20060810,0,1,0,1,0,2006,8,10
20060811,0,0,0,1,0,2006,8,11
20060812,0,0,0,0,0,2006,8,12
20060813,0,0,0,0,0,2006,8,13
20060814,0,0,0,0,0,2006,8,14
20060815,0,0,0,0,0,2006,8,15
20060816,0,0,0,0,0,2006,8,16
20060817,0,0,0,1,0,2006,8,17
20060818,0,0,0,1,1,2006,8,18
20060819,0,0,0,1,0,2006,8,19
20060820,0,0,0,1,0,2006,8,20
20060821,0,0,0,1,0,2006,8,21
20060822,0,0,0,1,0,2006,8,22
20060823,0,0,0,1,0,2006,8,23
20060824,0,0,0,0,0,2006,8,24
20060825,0,0,0,1,0,2006,8,25
20060826,0,0,0,1,1,2006,8,26
20060827,0,0,0,1,0,2006,8,27
20060828,0,0,0,1,0,2006,8,28
20060829,0,0,0,0,0,2006,8,29
20060830,0,0,0,0,0,2006,8,30
20060831,0,0,0,1,0,2006,8,31
20060901,0,0,0,1,0,2006,9,1
20060902,0,0,0,1,0,2006,9,2
20060903,0,0,0,1,1,2006,9,3
20060904,0,0,0,1,1,2006,9,4
20060905,0,0,0,1,0,2006,9,5
20060906,0,0,1,1,0,2006,9,6
20060907,0,0,1,1,1,2006,9,7
20060908,0,0,0,1,1,2006,9,8
20060909,0,0,0,1,0,2006,9,9
20060910,0,0,0,1,1,2006,9,10
20060911,0,0,0,1,1,2006,9,11
20060912,0,0,0,1,1,2006,9,12
20060913,0,0,0,1,1,2006,9,13
20060914,0,1,0,1,1,2006,9,14
20060915,0,1,0,1,0,2006,9,15
20060916,0,1,0,1,1,2006,9,16
20060917,0,0,0,1,0,2006,9,17
20060918,0,0,0,0,0,2006,9,18
20060919,0,0,0,0,0,2006,9,19
20060920,0,0,0,1,0,2006,9,20
20060921,0,0,0,1,1,2006,9,21
20060922,0,0,0,1,1,2006,9,22
20060923,0,0,0,1,1,2006,9,23
20060924,0,0,0,1,0,2006,9,24
20060925,0,0,0,1,0,2006,9,25
20060926,0,0,0,0,0,2006,9,26
20060927,0,0,0,0,0,2006,9,27
20060928,0,0,0,0,0,2006,9,28
20060929,0,0,0,0,0,2006,9,29
20060930,0,0,0,0,0,2006,9,30
20061001,0,0,0,0,0,2006,10,1
20061002,0,0,0,0,0,2006,10,2
20061003,0,0,0,1,0,2006,10,3
20061004,0,0,0,1,0,2006,10,4
20061005,0,0,0,0,0,2006,10,5
20061006,0,0,0,0,0,2006,10,6
20061007,0,0,0,0,0,2006,10,7
20061008,0,0,0,0,0,2006,10,8
20061009,0,0,0,0,0,2006,10,9
20061010,0,0,0,0,0,2006,10,10
20061011,0,0,0,0,0,2006,10,11
20061012,0,0,0,0,0,2006,10,12
20061013,0,0,0,0,0,2006,10,13
20061014,0,0,0,0,0,2006,10,14
20061015,0,0,0,0,0,2006,10,15
20061016,0,0,0,1,1,2006,10,16
20061017,0,0,0,1,0,2006,10,17
20061018,0,0,0,0,0,2006,10,18
20061019,0,0,0,0,0,2006,10,19
20061020,0,0,0,0,0,2006,10,20
20061021,0,0,0,0,0,2006,10,21
20061022,0,0,0,0,0,2006,10,22
20061023,0,0,1,1,0,2006,10,23
20061024,0,0,0,1,0,2006,10,24
20061025,0,0,0,0,0,2006,10,25
20061026,0,0,0,0,0,2006,10,26
20061027,0,0,0,0,0,2006,10,27
20061028,0,0,0,0,0,2006,10,28
20061029,0,0,0,1,0,2006,10,29
20061030,0,0,0,1,0,2006,10,30
20061031,0,0,0,0,0,2006,10,31
20061101,0,0,1,0,0,2006,11,1
20061102,0,0,0,0,0,2006,11,2
20061103,0,0,0,1,0,2006,11,3
20061104,0,0,0,0,0,2006,11,4
20061105,0,0,0,0,0,2006,11,5
20061106,0,0,0,0,0,2006,11,6
20061107,0,0,0,0,0,2006,11,7
20061108,0,0,0,0,0,2006,11,8
20061109,0,0,0,0,0,2006,11,9
20061110,0,0,0,0,0,2006,11,10
20061111,0,0,0,0,0,2006,11,11
20061112,0,0,0,0,0,2006,11,12
20061113,0,0,0,0,0,2006,11,13
20061114,0,0,0,0,0,2006,11,14
20061115,0,0,0,1,0,2006,11,15
20061116,0,0,0,1,0,2006,11,16
20061117,0,0,0,0,0,2006,11,17
20061118,0,0,0,1,0,2006,11,18
20061119,0,0,1,1,0,2006,11,19
20061120,0,0,1,1,0,2006,11,20
20061121,0,0,0,1,0,2006,11,21
20061122,0,0,1,1,0,2006,11,22
20061123,0,0,0,0,0,2006,11,23
20061124,0,0,0,0,0,2006,11,24
20061125,0,0,0,0,0,2006,11,25
20061126,0,0,0,0,0,2006,11,26
20061127,0,0,1,0,0,2006,11,27
20061128,0,0,0,1,0,2006,11,28
20061129,0,0,0,1,0,2006,11,29
20061130,0,0,0,1,0,2006,11,30
20061201,0,0,0,0,0,2006,12,1
20061202,0,0,0,1,0,2006,12,2
20061203,0,0,0,1,0,2006,12,3
20061204,0,0,0,1,0,2006,12,4
20061205,0,0,0,1,0,2006,12,5
20061206,0,0,0,1,0,2006,12,6
20061207,0,0,0,0,0,2006,12,7
20061208,0,0,0,0,0,2006,12,8
20061209,0,0,0,1,0,2006,12,9
20061210,0,0,0,0,0,2006,12,10
20061211,0,0,0,0,0,2006,12,11
20061212,0,0,0,0,0,2006,12,12
20061213,0,0,1,1,1,2006,12,13
20061214,0,0,1,1,1,2006,12,14
20061215,0,0,0,1,0,2006,12,15
20061216,0,0,0,1,0,2006,12,16
20061217,0,0,0,0,0,2006,12,17
20061218,0,0,0,0,0,2006,12,18
20061219,0,0,0,1,0,2006,12,19
20061220,0,0,0,1,1,2006,12,20
20061221,0,0,0,1,0,2006,12,21
20061222,0,0,0,0,0,2006,12,22
20061223,0,0,0,0,0,2006,12,23
20061224,0,0,0,0,0,2006,12,24
20061225,0,0,0,0,0,2006,12,25
20061226,0,0,0,0,0,2006,12,26
20061227,0,0,0,0,0,2006,12,27
20061228,0,0,0,1,0,2006,12,28
20061229,0,0,0,0,0,2006,12,29
20061230,0,0,0,0,0,2006,12,30
20061231,0,0,0,0,0,2006,12,31
20070101,0,0,0,0,0,2007,1,1
20070102,0,0,0,0,0,2007,1,2
20070103,0,0,0,1,0,2007,1,3
20070104,0,0,1,1,0,2007,1,4
20070105,0,0,0,1,0,2007,1,5
20070106,0,0,0,0,0,2007,1,6
20070107,0,0,0,0,0,2007,1,7
20070108,0,0,0,0,0,2007,1,8
20070109,0,0,0,0,0,2007,1,9
20070110,0,0,0,0,0,2007,1,10
20070111,0,0,0,0,0,2007,1,11
20070112,0,0,0,0,0,2007,1,12
20070113,0,0,0,1,0,2007,1,13
20070114,0,0,0,1,0,2007,1,14
20070115,0,0,0,0,0,2007,1,15
20070116,0,0,0,0,0,2007,1,16
20070117,0,0,1,1,0,2007,1,17
20070118,0,0,1,1,0,2007,1,18
20070119,0,0,1,1,0,2007,1,19
20070120,0,0,1,0,0,2007,1,20
20070121,0,0,1,1,0,2007,1,21
20070122,0,0,1,1,0,2007,1,22
20070123,0,0,1,0,0,2007,1,23
20070124,0,0,0,0,0,2007,1,24
20070125,0,0,0,0,0,2007,1,25
20070126,0,0,0,0,0,2007,1,26
20070127,0,0,0,0,0,2007,1,27
20070128,1,0,0,0,0,2007,1,28
20070129,1,0,0,0,0,2007,1,29
20070130,0,0,0,0,0,2007,1,30
20070131,0,0,0,0,0,2007,1,31
20070201,1,0,0,0,0,2007,2,1
20070202,0,0,0,0,0,2007,2,2
20070203,0,0,0,0,0,2007,2,3
20070204,0,0,0,0,0,2007,2,4
20070205,0,0,0,0,0,2007,2,5
20070206,0,0,0,0,0,2007,2,6
20070207,0,0,0,0,0,2007,2,7
20070208,0,0,0,0,0,2007,2,8
20070209,0,0,0,0,0,2007,2,9
20070210,0,0,1,0,0,2007,2,10
20070211,0,0,0,0,0,2007,2,11
20070212,0,0,0,0,0,2007,2,12
20070213,0,0,0,1,0,2007,2,13
20070214,0,0,1,1,0,2007,2,14
20070215,0,0,0,0,0,2007,2,15
20070216,0,0,0,0,0,2007,2,16
20070217,0,0,0,0,0,2007,2,17
20070218,0,0,1,0,0,2007,2,18
20070219,0,0,1,0,0,2007,2,19
20070220,0,0,0,0,0,2007,2,20
20070221,0,0,1,0,0,2007,2,21
20070222,0,0,1,0,0,2007,2,22
20070223,0,0,1,0,0,2007,2,23
20070224,0,0,0,0,0,2007,2,24
20070225,0,0,1,0,0,2007,2,25
20070226,0,0,0,0,0,2007,2,26
20070227,0,0,0,0,0,2007,2,27
20070228,0,0,0,0,0,2007,2,28
20070301,0,0,0,0,0,2007,3,1
20070302,0,0,0,0,0,2007,3,2
20070303,0,0,0,0,0,2007,3,3
20070304,0,0,0,1,0,2007,3,4
20070305,0,0,1,1,0,2007,3,5
20070306,0,0,0,0,0,2007,3,6
20070307,0,0,0,1,0,2007,3,7
20070308,0,0,0,1,0,2007,3,8
20070309,0,0,0,1,0,2007,3,9
20070310,0,0,0,0,0,2007,3,10
20070311,0,0,1,0,0,2007,3,11
20070312,0,0,1,0,0,2007,3,12
20070313,0,0,1,1,1,2007,3,13
20070314,0,0,0,1,0,2007,3,14
20070315,0,0,0,0,0,2007,3,15
20070316,0,0,0,0,0,2007,3,16
20070317,0,0,1,1,0,2007,3,17
20070318,0,0,1,0,0,2007,3,18
20070319,0,0,1,0,0,2007,3,19
20070320,0,0,0,0,0,2007,3,20
20070321,0,0,0,0,0,2007,3,21
20070322,0,0,0,0,0,2007,3,22
20070323,0,0,0,0,0,2007,3,23
20070324,0,0,0,1,0,2007,3,24
20070325,0,0,1,1,0,2007,3,25
20070326,0,0,1,0,0,2007,3,26
20070327,0,0,1,1,0,2007,3,27
20070328,0,0,0,1,0,2007,3,28
20070329,0,0,0,0,0,2007,3,29
20070330,0,0,0,0,0,2007,3,30
20070331,0,0,0,0,0,2007,3,31
20070401,0,0,0,0,0,2007,4,1
20070402,0,0,1,0,0,2007,4,2
20070403,0,0,0,1,0,2007,4,3
20070404,0,0,0,0,0,2007,4,4
20070405,0,0,0,0,0,2007,4,5
20070406,0,0,0,0,0,2007,4,6
20070407,0,0,0,0,0,2007,4,7
20070408,0,0,1,0,0,2007,4,8
20070409,0,0,0,0,0,2007,4,9
20070410,0,0,1,1,0,2007,4,10
20070411,0,0,0,0,0,2007,4,11
20070412,0,0,0,0,0,2007,4,12
20070413,0,0,0,0,0,2007,4,13
20070414,0,0,0,0,0,2007,4,14
20070415,0,0,1,0,0,2007,4,15
20070416,0,0,0,0,0,2007,4,16
20070417,0,0,0,1,0,2007,4,17
20070418,0,0,1,1,0,2007,4,18
20070419,0,0,0,0,0,2007,4,19
20070420,0,0,0,0,0,2007,4,20
20070421,0,0,0,0,0,2007,4,21
20070422,0,0,0,0,0,2007,4,22
20070423,0,0,1,1,0,2007,4,23
20070424,0,0,1,1,0,2007,4,24
20070425,0,0,1,0,0,2007,4,25
20070426,0,0,0,0,0,2007,4,26
20070427,0,0,0,0,0,2007,4,27
20070428,0,0,1,0,0,2007,4,28
20070429,0,0,1,0,0,2007,4,29
20070430,0,0,1,0,0,2007,4,30
20070501,0,0,1,0,0,2007,5,1
20070502,0,0,0,0,0,2007,5,2
20070503,0,0,0,0,0,2007,5,3
20070504,0,0,0,1,0,2007,5,4
20070505,0,0,1,1,0,2007,5,5
20070506,0,0,1,1,0,2007,5,6
20070507,0,0,0,0,0,2007,5,7
20070508,0,0,0,0,0,2007,5,8
20070509,0,0,0,0,0,2007,5,9
20070510,0,0,0,0,0,2007,5,10
20070511,0,0,0,0,0,2007,5,11
20070512,0,0,0,0,0,2007,5,12
20070513,0,0,1,0,0,2007,5,13
20070514,0,0,1,0,0,2007,5,14
20070515,0,0,0,0,0,2007,5,15
20070516,0,0,0,0,0,2007,5,16
20070517,0,0,1,0,0,2007,5,17
20070518,0,0,1,1,0,2007,5,18
20070519,0,0,1,1,1,2007,5,19
20070520,0,0,1,1,0,2007,5,20
20070521,0,0,1,1,0,2007,5,21
20070522,0,0,1,1,1,2007,5,22
20070523,0,0,1,1,0,2007,5,23
20070524,0,0,0,0,0,2007,5,24
20070525,0,0,0,0,0,2007,5,25
20070526,0,0,1,0,0,2007,5,26
20070527,0,0,0,1,0,2007,5,27
20070528,0,0,1,1,0,2007,5,28
20070529,0,0,1,1,0,2007,5,29
20070530,0,0,1,1,1,2007,5,30
20070531,0,0,0,1,0,2007,5,31
20070601,0,0,0,1,0,2007,6,1
20070602,0,0,1,1,0,2007,6,2
20070603,0,0,1,1,1,2007,6,3
20070604,0,0,1,1,1,2007,6,4
20070605,0,0,1,1,1,2007,6,5
20070606,0,0,1,1,1,2007,6,6
20070607,0,0,1,1,1,2007,6,7
20070608,0,0,1,1,1,2007,6,8
20070609,0,0,1,1,1,2007,6,9
20070610,0,0,1,1,1,2007,6,10
20070611,0,0,1,1,0,2007,6,11
20070612,0,0,1,1,0,2007,6,12
20070613,0,0,1,1,0,2007,6,13
20070614,0,0,0,0,0,2007,6,14
20070615,0,0,1,1,1,2007,6,15
20070616,0,0,1,1,1,2007,6,16
20070617,0,0,0,1,1,2007,6,17
20070618,0,0,0,1,1,2007,6,18
20070619,0,0,0,1,1,2007,6,19
20070620,0,0,0,1,0,2007,6,20
20070621,0,0,0,1,0,2007,6,21
20070622,0,0,0,1,1,2007,6,22
20070623,0,0,0,1,1,2007,6,23
20070624,0,0,0,1,0,2007,6,24
20070625,0,0,0,1,0,2007,6,25
20070626,0,0,0,1,1,2007,6,26
20070627,0,0,0,1,1,2007,6,27
20070628,0,0,0,1,1,2007,6,28
20070629,0,0,0,1,1,2007,6,29
20070630,0,0,0,1,0,2007,6,30
20070701,0,0,0,1,0,2007,7,1
20070702,0,0,0,1,0,2007,7,2
20070703,0,0,0,1,1,2007,7,3
20070704,0,0,0,1,1,2007,7,4
20070705,0,0,0,1,1,2007,7,5
20070706,0,0,0,1,0,2007,7,6
20070707,0,0,0,0,0,2007,7,7
20070708,0,0,0,0,0,2007,7,8
20070709,0,0,0,1,1,2007,7,9
20070710,0,0,0,1,0,2007,7,10
20070711,0,0,0,1,1,2007,7,11
20070712,0,0,0,1,0,2007,7,12
20070713,0,0,0,1,0,2007,7,13
20070714,0,0,0,1,1,2007,7,14
20070715,0,0,0,1,0,2007,7,15
20070716,0,0,0,1,1,2007,7,16
20070717,0,0,0,1,0,2007,7,17
20070718,0,0,0,0,0,2007,7,18
20070719,0,0,0,0,0,2007,7,19
20070720,0,0,0,0,0,2007,7,20
20070721,0,0,0,0,0,2007,7,21
20070722,0,0,0,0,0,2007,7,22
20070723,0,0,0,0,0,2007,7,23
20070724,0,0,0,1,0,2007,7,24
20070725,0,0,0,1,0,2007,7,25
20070726,0,0,0,1,0,2007,7,26
20070727,0,0,0,1,0,2007,7,27
20070728,0,0,0,0,0,2007,7,28
20070729,0,0,0,1,0,2007,7,29
20070730,0,0,0,1,0,2007,7,30
20070731,0,0,0,1,0,2007,7,31
20070801,0,0,0,1,0,2007,8,1
20070802,0,0,0,1,0,2007,8,2
20070803,0,0,0,1,0,2007,8,3
20070804,0,0,0,1,1,2007,8,4
20070805,0,0,0,1,0,2007,8,5
20070806,0,1,0,0,0,2007,8,6
20070807,0,1,0,1,1,2007,8,7
20070808,0,1,0,1,1,2007,8,8
20070809,0,1,0,1,1,2007,8,9
20070810,0,0,0,1,0,2007,8,10
20070811,0,0,0,1,1,2007,8,11
20070812,0,0,0,1,1,2007,8,12
